File Name,Relative Path,Fish Computer Path,Species,Single Fish,Comments,Segmentable,box annotated,mask annotated,train/val/test,Mask Annotator Name,Fish Computer Folder,Date Data Added,Keypoint annotated,Keypoint Annotator Name,Box Annotator Name,Duplicate,CVAT Task ID,Multifish Order
\Credit\05262023-06022023\23 05 26 09 18\3.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Credit\05262023-06022023\23 05 26 09 18\3.mp4,/data/remora/Credit/2023/05262023-06022023/23  05  26  09  18/3.mp4,Brook Trout,0,Brook Trout and minnow sp.,1,,,,,Credit__2023__05262023-06022023__23  05  26  09  18__3,,,,,,,
\Credit\05232023-05262023\23 05 23 11 12\1.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Credit\05232023-05262023\23 05 23 11 12\1.mp4,/data/remora/Credit/2023/05232023-05262023/23  05  23  11  12/1.mp4,Brook Trout,1,,1,,,,,Credit__2023__05232023-05262023__23  05  23  11  12__1,,,,,,,
\Credit\05262023-06022023\23 05 26 09 18\1.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Credit\05262023-06022023\23 05 26 09 18\1.mp4,/data/remora/Credit/2023/05262023-06022023/23  05  26  09  18/1.mp4,Brook Trout,1,,1,,,,,Credit__2023__05262023-06022023__23  05  26  09  18__1,,,,,,,
\Credit\05262023-06022023\23 05 26 09 18\2.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Credit\05262023-06022023\23 05 26 09 18\2.mp4,/data/remora/Credit/2023/05262023-06022023/23  05  26  09  18/2.mp4,Brook Trout,1,,1,,,,,Credit__2023__05262023-06022023__23  05  26  09  18__2,,,,,,,
/Credit/2024/08122024-08162024/24 08 12 12 13/12.mp4,,/data/remora/Credit/2024/08122024-08162024/24  08  12  12  13/12.mp4,Brown Trout,0,very grainy video,0,,,,,Credit__2024__08122024-08162024__24  08  12  12  13__12,2025-06-18,,,,,,
/Credit/2024/17062024-05072024/24 06 17 12 42/2.mp4,,/data/remora/Credit/2024/17062024-05072024/24  06  17  12  42/2.mp4,Brown Trout,0,"2 small fish, not great video",0,,,,,Credit__2024__17062024-05072024__24  06  17  12  42__2,2025-06-18,,,,,,
\Credit\05262023-06022023\23 05 26 09 18\7.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Credit\05262023-06022023\23 05 26 09 18\7.mp4,/data/remora/Credit/2023/05262023-06022023/23  05  26  09  18/7.mp4,Brown Trout,0,"Brown and three minnow, video seems choppy",1,,,,,Credit__2023__05262023-06022023__23  05  26  09  18__7,,,,,,,
\Credit\06022023-06052023\23 06 02 11 22\1.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Credit\06022023-06052023\23 06 02 11 22\1.mp4,/data/remora/Credit/2023/06022023-06052023/23  06  02  11  22/1.mp4,Brown Trout,0,"Brown and minnow sp., blurry",0,,,,,Credit__2023__06022023-06052023__23  06  02  11  22__1,,,,,,,
\Credit\06022023-06052023\23 06 02 11 22\3.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Credit\06022023-06052023\23 06 02 11 22\3.mp4,/data/remora/Credit/2023/06022023-06052023/23  06  02  11  22/3.mp4,Brown Trout,0,"Brown and minnow sp., blurry",0,,,,,Credit__2023__06022023-06052023__23  06  02  11  22__3,,,,,,,
\Credit\06262023-07042023\23 06 26 12 26\39.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Credit\06262023-07042023\23 06 26 12 26\39.mp4,/data/remora/Credit/2023/06262023-07042023/23  06  26  12  26/39.mp4,Brown Trout,0,"Brown and minnow sp., turbid",0,,,,,Credit__2023__06262023-07042023__23  06  26  12  26__39,,,,,,,
\Ganaraska\06192023-06262023\23 06 19 10 55\33.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Ganaraska\06192023-06262023\23 06 19 10 55\33.mp4,/data/remora/Ganaraska/Ganaraska 2023/06192023-06262023/23  06  19  10  55/33.mp4,Brown Trout,0,"brown with minnow, blurry",0,,,,,Ganaraska__Ganaraska 2023__06192023-06262023__23  06  19  10  55__33,,,,,,,
\Ganaraska\06192023-06262023\23 06 19 10 55\39.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Ganaraska\06192023-06262023\23 06 19 10 55\39.mp4,/data/remora/Ganaraska/Ganaraska 2023/06192023-06262023/23  06  19  10  55/39.mp4,Brown Trout,0,"brown with minnow, blurry",0,,,,,Ganaraska__Ganaraska 2023__06192023-06262023__23  06  19  10  55__39,,,,,,,
/Credit/2024/08122024-08162024/24 08 12 12 13/13.mp4,,/data/remora/Credit/2024/08122024-08162024/24  08  12  12  13/13.mp4,Brown Trout,1,very grainy video,0,,,,,Credit__2024__08122024-08162024__24  08  12  12  13__13,2025-06-18,,,,,,
/Credit/2024/08122024-08162024/24 08 12 12 13/15.mp4,,/data/remora/Credit/2024/08122024-08162024/24  08  12  12  13/15.mp4,Brown Trout,1,,0,,,,,Credit__2024__08122024-08162024__24  08  12  12  13__15,2025-06-18,,,,,,
/Credit/2024/17062024-05072024/24 06 17 12 42/21.mp4,,/data/remora/Credit/2024/17062024-05072024/24  06  17  12  42/21.mp4,Brown Trout,1,Turbid,0,,,,,Credit__2024__17062024-05072024__24  06  17  12  42__21,2025-06-18,,,,,,
/Ganaraska/Ganaraska 2024/11222024-11282024/24 11 22 14 07/75.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11222024-11282024/24  11  22  14  07/75.mp4,Brown Trout,1,,0,,,,,Ganaraska__Ganaraska 2024__11222024-11282024__24  11  22  14  07__75,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11222024-11282024/24 11 22 14 07/77.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11222024-11282024/24  11  22  14  07/77.mp4,Brown Trout,1,,0,,,,,Ganaraska__Ganaraska 2024__11222024-11282024__24  11  22  14  07__77,2025-06-19,,,,,,
\Credit\05262023-06022023\23 05 26 09 18\6.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Credit\05262023-06022023\23 05 26 09 18\6.mp4,/data/remora/Credit/2023/05262023-06022023/23  05  26  09  18/6.mp4,Brown Trout,1,poor contrast on fins,1,,,,,Credit__2023__05262023-06022023__23  05  26  09  18__6,,,,,,,
\Credit\06022023-06052023\23 06 02 11 22\2.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Credit\06022023-06052023\23 06 02 11 22\2.mp4,/data/remora/Credit/2023/06022023-06052023/23  06  02  11  22/2.mp4,Brown Trout,1,blurry,0,,,,,Credit__2023__06022023-06052023__23  06  02  11  22__2,,,,,,,
\Credit\06262023-07042023\23 06 26 12 26\41.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Credit\06262023-07042023\23 06 26 12 26\41.mp4,/data/remora/Credit/2023/06262023-07042023/23  06  26  12  26/41.mp4,Brown Trout,1,turbid,0,,,,,Credit__2023__06262023-07042023__23  06  26  12  26__41,,,,,,,
\Credit\10102023-10132023\23 10 10 11 12\770.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Credit\10102023-10132023\23 10 10 11 12\770.mp4,/data/remora/Credit/2023/10102023-10132023/23  10  10  11  12/770.mp4,Brown Trout,1,turbid,0,,,,,Credit__2023__10102023-10132023__23  10  10  11  12__770,,,,,,,
\Credit\10202023-10232023\23 10 20 10 29\179.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Credit\10202023-10232023\23 10 20 10 29\179.mp4,/data/remora/Credit/2023/10202023-10232023/23  10  20  10  29/179.mp4,Brown Trout,1,only the head,0,,,,,Credit__2023__10202023-10232023__23  10  20  10  29__179,,,,,,,
\Credit\10202023-10232023\23 10 20 10 29\272.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Credit\10202023-10232023\23 10 20 10 29\272.mp4,/data/remora/Credit/2023/10202023-10232023/23  10  20  10  29/272.mp4,Brown Trout,1,poor contrast,0,,,,,Credit__2023__10202023-10232023__23  10  20  10  29__272,,,,,,,
\Credit\09032024-09122024\24  09  03  14  37\41.mp4,C:\Users\GristeTh\OneDrive - Government of Ontario\Documents\RiverWatcher\Credit\09032024-09122024\24  09  03  14  37\41.mp4,/data/remora/Credit/2024/09032024-09122024/24  09  03  14  37/41.mp4,Brown Trout,1,might be too blurry,0,,,,,Credit__2024__09032024-09122024__24  09  03  14  37__41,,,,,,,
\Ganaraska\04202023-04242023\23 04 20 15 21\154.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Ganaraska\04202023-04242023\23 04 20 15 21\154.mp4,/data/remora/Ganaraska/Ganaraska 2023/04202023-04242023/23  04  20  15  21/154.mp4,Brown Trout,1,"juv, turbid",0,,,,,Ganaraska__Ganaraska 2023__04202023-04242023__23  04  20  15  21__154,,,,,,,
\Ganaraska\04202023-04242023\23 04 20 15 21\155.mp4,"C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Ganaraska\04202023-04242023\23 04 20 15 21\155.,p4",/data/remora/Ganaraska/Ganaraska 2023/04202023-04242023/23  04  20  15  21/155.mp4,Brown Trout,1,"juv, turbid skip for now",0,,,,,Ganaraska__Ganaraska 2023__04202023-04242023__23  04  20  15  21__155,,,,,,,
\Ganaraska\04202023-04242023\23 04 20 15 21\156.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Ganaraska\04202023-04242023\23 04 20 15 21\156.mp4,/data/remora/Ganaraska/Ganaraska 2023/04202023-04242023/23  04  20  15  21/156.mp4,Brown Trout,1,"juv, turbid",0,,,,,Ganaraska__Ganaraska 2023__04202023-04242023__23  04  20  15  21__156,,,,,,,
\Ganaraska\04202023-04242023\23 04 20 15 21\157.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Ganaraska\04202023-04242023\23 04 20 15 21\157.mp4,/data/remora/Ganaraska/Ganaraska 2023/04202023-04242023/23  04  20  15  21/157.mp4,Brown Trout,1,"juv, turbid",0,,,,,Ganaraska__Ganaraska 2023__04202023-04242023__23  04  20  15  21__157,,,,,,,
\Ganaraska\04202023-04242023\23 04 20 15 21\158.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Ganaraska\04202023-04242023\23 04 20 15 21\158.mp4,/data/remora/Ganaraska/Ganaraska 2023/04202023-04242023/23  04  20  15  21/158.mp4,Brown Trout,1,"juv, turbid",0,,,,,Ganaraska__Ganaraska 2023__04202023-04242023__23  04  20  15  21__158,,,,,,,
\Ganaraska\04202023-04242023\23 04 20 15 21\159.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Ganaraska\04202023-04242023\23 04 20 15 21\159.mp4,/data/remora/Ganaraska/Ganaraska 2023/04202023-04242023/23  04  20  15  21/159.mp4,Brown Trout,1,"juv, turbid",0,,,,,Ganaraska__Ganaraska 2023__04202023-04242023__23  04  20  15  21__159,,,,,,,
\Ganaraska\04242023-04272023\23 04 24 09 28\64.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Ganaraska\04242023-04272023\23 04 24 09 28\64.mp4,/data/remora/Ganaraska/Ganaraska 2023/04242023-04272023/23  04  24  09  28/64.mp4,Brown Trout,1,"juv, barely in frame",0,,,,,Ganaraska__Ganaraska 2023__04242023-04272023__23  04  24  09  28__64,,,,,,,
\Ganaraska\05292023-06022023\23 05 29 14 17\149.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Ganaraska\05292023-06022023\23 05 29 14 17\149.mp4,/data/remora/Ganaraska/Ganaraska 2023/05292023-06022023/23  05  29  14  17/149.mp4,Brown Trout,1,"blurry, skip for now",0,,,,,Ganaraska__Ganaraska 2023__05292023-06022023__23  05  29  14  17__149,,,,,,,
\Ganaraska\05292023-06022023\23 05 29 14 17\165.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Ganaraska\05292023-06022023\23 05 29 14 17\165.mp4,/data/remora/Ganaraska/Ganaraska 2023/05292023-06022023/23  05  29  14  17/165.mp4,Brown Trout,1,difficult to make out fins,0,,,,,Ganaraska__Ganaraska 2023__05292023-06022023__23  05  29  14  17__165,,,,,,,
\Ganaraska\06082023-06142023\23 06 08 10 14\59.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Ganaraska\06082023-06142023\23 06 08 10 14\59.mp4,/data/remora/Ganaraska/Ganaraska 2023/06082023-06142023/23  06  08  10  14/59.mp4,Brown Trout,1,turbid,0,,,,,Ganaraska__Ganaraska 2023__06082023-06142023__23  06  08  10  14__59,,,,,,,
\Ganaraska\06082023-06142023\23 06 08 10 14\67.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Ganaraska\06082023-06142023\23 06 08 10 14\67.mp4,/data/remora/Ganaraska/Ganaraska 2023/06082023-06142023/23  06  08  10  14/67.mp4,Brown Trout,1,turbid,0,,,,,Ganaraska__Ganaraska 2023__06082023-06142023__23  06  08  10  14__67,,,,,,,
\Ganaraska\07212023-07252023\23 07 21 14 46\31.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Ganaraska\07212023-07252023\23 07 21 14 46\31.mp4,/data/remora/Ganaraska/Ganaraska 2023/07212023-07252023/23  07  21  14  46/31.mp4,Brown Trout,1,turbid,0,,,,,Ganaraska__Ganaraska 2023__07212023-07252023__23  07  21  14  46__31,,,,,,,
\Ganaraska\07212023-07252023\23 07 21 14 46\44.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Ganaraska\07212023-07252023\23 07 21 14 46\44.mp4,/data/remora/Ganaraska/Ganaraska 2023/07212023-07252023/23  07  21  14  46/44.mp4,Brown Trout,1,turbid,0,,,,,Ganaraska__Ganaraska 2023__07212023-07252023__23  07  21  14  46__44,,,,,,,
\Ganaraska\08142023-08182023\23 08 14 13 18\149.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Ganaraska\08142023-08182023\23 08 14 13 18\149.mp4,/data/remora/Ganaraska/Ganaraska 2023/08142023-08182023/23  08  14  13  18/149.mp4,Brown Trout,1,"slightly turbid, skip for now",0,,,,,Ganaraska__Ganaraska 2023__08142023-08182023__23  08  14  13  18__149,,,,,,,
\Ganaraska\08142023-08182023\23 08 14 13 18\153.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Ganaraska\08142023-08182023\23 08 14 13 18\153.mp4,/data/remora/Ganaraska/Ganaraska 2023/08142023-08182023/23  08  14  13  18/153.mp4,Brown Trout,1,turbid,0,,,,,Ganaraska__Ganaraska 2023__08142023-08182023__23  08  14  13  18__153,,,,,,,
\Ganaraska\08282023-08312023\23 08 28 14 36\43.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Ganaraska\08282023-08312023\23 08 28 14 36\43.mp4,/data/remora/Ganaraska/Ganaraska 2023/08282023-08312023/23  08  28  14  36/43.mp4,Brown Trout,1,"only partly in frame, skip for now",0,,,,,Ganaraska__Ganaraska 2023__08282023-08312023__23  08  28  14  36__43,,,,,,,
\Ganaraska\07022024-07052024\24  07  02  15  28\4.mp4,C:\Users\GristeTh\OneDrive - Government of Ontario\Documents\RiverWatcher\Ganaraska\07022024-07052024\24  07  02  15  28\4.mp4,/data/remora/Ganaraska/Ganaraska 2024/07022024-07052024/24  07  02  15  28/4.mp4,Brown Trout,1,Blurry,0,,,,,Ganaraska__Ganaraska 2024__07022024-07052024__24  07  02  15  28__4,,,,,,,
\Ganaraska\07022024-07052024\24  07  02  15  28\6.mp4,C:\Users\GristeTh\OneDrive - Government of Ontario\Documents\RiverWatcher\Ganaraska\07022024-07052024\24  07  02  15  28\6.mp4,/data/remora/Ganaraska/Ganaraska 2024/07022024-07052024/24  07  02  15  28/6.mp4,Brown Trout,1,Turbid,0,,,,,Ganaraska__Ganaraska 2024__07022024-07052024__24  07  02  15  28__6,,,,,,,
/Ganaraska/Ganaraska 2024/11222024-11282024/24 11 22 14 07/89.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11222024-11282024/24  11  22  14  07/89.mp4,Brown Trout,1,,1,,1,,Bushra,Ganaraska__Ganaraska 2024__11222024-11282024__24  11  22  14  07__89,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11222024-11282024/24 11 22 14 07/90.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11222024-11282024/24  11  22  14  07/90.mp4,Brown Trout,1,,1,,1,,Bushra,Ganaraska__Ganaraska 2024__11222024-11282024__24  11  22  14  07__90,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11222024-11282024/24 11 22 14 07/91.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11222024-11282024/24  11  22  14  07/91.mp4,Brown Trout,1,good vid,1,,1,,Bushra,Ganaraska__Ganaraska 2024__11222024-11282024__24  11  22  14  07__91,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11222024-11282024/24 11 22 14 07/93.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11222024-11282024/24  11  22  14  07/93.mp4,Brown Trout,1,"fish exits and reenters, mask not generating for first appearance",1,,1,,Bushra,Ganaraska__Ganaraska 2024__11222024-11282024__24  11  22  14  07__93,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11222024-11282024/24 11 22 14 07/94.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11222024-11282024/24  11  22  14  07/94.mp4,Brown Trout,1,,1,,1,,Bushra,Ganaraska__Ganaraska 2024__11222024-11282024__24  11  22  14  07__94,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11222024-11282024/24 11 22 14 07/95.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11222024-11282024/24  11  22  14  07/95.mp4,Brown Trout,1,,1,,1,,Bushra,Ganaraska__Ganaraska 2024__11222024-11282024__24  11  22  14  07__95,2025-06-19,,,,,,
/Credit/2024/05072024-26072024/24 07 05 10 46/7.mp4,,/data/remora/Credit/2024/05072024-26072024/24  07  05  10  46/7.mp4,Chinook,1,Turbid,0,,,,,Credit__2024__05072024-26072024__24  07  05  10  46__7,2025-06-18,,,,,,
/Credit/2024/08192024-08232024/24 08 19 14 39/22.mp4,,/data/remora/Credit/2024/08192024-08232024/24  08  19  14  39/22.mp4,Chinook,1,mask not generating on fins,0,,,,,Credit__2024__08192024-08232024__24  08  19  14  39__22,2025-06-18,,,,,,
/Credit/2024/08192024-08232024/24 08 19 14 39/23.mp4,,/data/remora/Credit/2024/08192024-08232024/24  08  19  14  39/23.mp4,Chinook,1,mask not generating on fins,0,,,,,Credit__2024__08192024-08232024__24  08  19  14  39__23,2025-06-18,,,,,,
/Credit/2024/08192024-08232024/24 08 19 14 39/24.mp4,,/data/remora/Credit/2024/08192024-08232024/24  08  19  14  39/24.mp4,Chinook,1,turbid,0,,,,,Credit__2024__08192024-08232024__24  08  19  14  39__24,2025-06-18,,,,,,
\Credit\08012024-08122024\24  08  01  11  58\24.mp4,C:\Users\GristeTh\OneDrive - Government of Ontario\Documents\RiverWatcher\Credit\08012024-08122024\24  08  01  11  58\24.mp4,/data/remora/Credit/2024/08012024-08122024/24  08  01  11  58/24.mp4,Chinook,1,Poor contrast,0,1,,,,Credit__2024__08012024-08122024__24  08  01  11  58__24,,,,,,,
\Credit\08162024-08192024\24  08  16  10  57\10.mp4,C:\Users\GristeTh\OneDrive - Government of Ontario\Documents\RiverWatcher\Credit\08162024-08192024\24  08  16  10  57\10.mp4,/data/remora/Credit/2024/08162024-08192024/24  08  16  10  57/10.mp4,Chinook,1,"Turbid, very unclear",0,,,,,Credit__2024__08162024-08192024__24  08  16  10  57__10,,,,,,,
\Credit\08292024-09032024\24  08  29  10  30\21.mp4,C:\Users\GristeTh\OneDrive - Government of Ontario\Documents\RiverWatcher\Credit\08292024-09032024\24  08  29  10  30\21.mp4,/data/remora/Credit/2024/08292024-09032024/24  08  29  10  30/21.mp4,Chinook,1,dark,0,1,,,,Credit__2024__08292024-09032024__24  08  29  10  30__21,,,,,,,
\Credit\08292024-09032024\24  08  29  10  30\78.mp4,C:\Users\GristeTh\OneDrive - Government of Ontario\Documents\RiverWatcher\Credit\08292024-09032024\24  08  29  10  30\78.mp4,/data/remora/Credit/2024/08292024-09032024/24  08  29  10  30/78.mp4,Chinook,1,Turbid,0,1,,,,Credit__2024__08292024-09032024__24  08  29  10  30__78,,,,,,,
\Credit\09032024-09122024\24  09  03  14  37\39.mp4,C:\Users\GristeTh\OneDrive - Government of Ontario\Documents\RiverWatcher\Credit\09032024-09122024\24  09  03  14  37\39.mp4,/data/remora/Credit/2024/09032024-09122024/24  09  03  14  37/39.mp4,Chinook,1,dark,0,1,,,,Credit__2024__09032024-09122024__24  09  03  14  37__39,,,,,,,
\Credit\09032024-09122024\24  09  03  14  37\49.mp4,C:\Users\GristeTh\OneDrive - Government of Ontario\Documents\RiverWatcher\Credit\09032024-09122024\24  09  03  14  37\49.mp4,/data/remora/Credit/2024/09032024-09122024/24  09  03  14  37/49.mp4,Chinook,1,turbid,0,1,,,,Credit__2024__09032024-09122024__24  09  03  14  37__49,,,,,,,
\Ganaraska\08162024-08202024\24  08  16  13  29\151.mp4,C:\Users\GristeTh\OneDrive - Government of Ontario\Documents\RiverWatcher\Ganaraska\08162024-08202024\24  08  16  13  29\151.mp4,/data/remora/Ganaraska/Ganaraska 2024/08162024-08202024/24  08  16  13  29/151.mp4,Chinook,1,blurry,0,1,,,,Ganaraska__Ganaraska 2024__08162024-08202024__24  08  16  13  29__151,,,,,,,
\Ganaraska\09032024-09092024\24  09  03  09  08\10.mp4,C:\Users\GristeTh\OneDrive - Government of Ontario\Documents\RiverWatcher\Ganaraska\09032024-09092024\24  09  03  09  08\10.mp4,/data/remora/Ganaraska/Ganaraska 2024/09032024-09092024/24  09  03  09  08/10.mp4,Chinook,1,poor contrast,0,1,,,,Ganaraska__Ganaraska 2024__09032024-09092024__24  09  03  09  08__10,,,,,,,
\Ganaraska\09032024-09092024\24  09  03  09  08\102.mp4,C:\Users\GristeTh\OneDrive - Government of Ontario\Documents\RiverWatcher\Ganaraska\09032024-09092024\24  09  03  09  08\102.mp4,/data/remora/Ganaraska/Ganaraska 2024/09032024-09092024/24  09  03  09  08/102.mp4,Chinook,1,poor contrast on lower fins,0,1,,,,Ganaraska__Ganaraska 2024__09032024-09092024__24  09  03  09  08__102,,,,,,,
\Ganaraska\09032024-09092024\24  09  03  09  08\1105.mp4,C:\Users\GristeTh\OneDrive - Government of Ontario\Documents\RiverWatcher\Ganaraska\09032024-09092024\24  09  03  09  08\1105.mp4,/data/remora/Ganaraska/Ganaraska 2024/09032024-09092024/24  09  03  09  08/1105.mp4,Chinook,1,poor contrast on lower fins,0,1,,,,Ganaraska__Ganaraska 2024__09032024-09092024__24  09  03  09  08__1105,,,,,,,
\Ganaraska\09032024-09092024\24  09  03  09  08\1292.mp4,C:\Users\GristeTh\OneDrive - Government of Ontario\Documents\RiverWatcher\Ganaraska\09032024-09092024\24  09  03  09  08\1292.mp4,/data/remora/Ganaraska/Ganaraska 2024/09032024-09092024/24  09  03  09  08/1292.mp4,Chinook,1,poor contrast on lower fins,0,1,,,,Ganaraska__Ganaraska 2024__09032024-09092024__24  09  03  09  08__1292,,,,,,,
\Ganaraska\09032024-09092024\24  09  03  09  08\13.mp4,C:\Users\GristeTh\OneDrive - Government of Ontario\Documents\RiverWatcher\Ganaraska\09032024-09092024\24  09  03  09  08\13.mp4,/data/remora/Ganaraska/Ganaraska 2024/09032024-09092024/24  09  03  09  08/13.mp4,Chinook,1,poor contrast on lower fins,0,1,,,,Ganaraska__Ganaraska 2024__09032024-09092024__24  09  03  09  08__13,,,,,,,
\Ganaraska\09162024-09232024\24  09  16  16  14\2395.mp4,C:\Users\GristeTh\OneDrive - Government of Ontario\Documents\RiverWatcher\Ganaraska\09162024-09232024\24  09  16  16  14\2395.mp4,/data/remora/Ganaraska/Ganaraska 2024/09162024-09232024/24  09  16  16  14/2395.mp4,Chinook,1,poor contrast on lower fins,0,1,,,,Ganaraska__Ganaraska 2024__09162024-09232024__24  09  16  16  14__2395,,,,,,,
